Node Group 1,Node Group 1 Description,Node Group 1 Image,Node Group 2,Node Group 2 Description,Node Group 2 Image,Slug,Full title,Status
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,Slack,Sending Slack Messages,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fslack.svg?alt=media&token=16382130-2c2e-49dc-83b8-fffb950f793d,google-maps-and-slack,Google Maps and Slack
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,StabilityAI,Nodes for utilizing StabilityAI Models,https://storage.googleapis.com/buildship-app-us-central1/icons/stabilityAI.jpg,google-maps-and-stabilityai,Google Maps and StabilityAI
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,Stripe,Handle stripe events,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fstripe.png?alt=media&token=7d549b6b-382c-4512-abb4-078f3be1476e,google-maps-and-stripe,Google Maps and Stripe
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,Supabase,Nodes for connecting with your Supabase tables and perform actions on your data.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fsupabase.png?alt=media&token=db017867-8867-4e74-8e94-c7074c82b836,google-maps-and-supabase,Google Maps and Supabase
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,Telegram,Nodes for integrating Telegram functionality within your Workflow.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FTelegram.png?alt=media&token=836e9e1a-72fd-4362-97e6-45473a183a4a,google-maps-and-telegram,Google Maps and Telegram
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,Twilio,Nodes for receiving incoming messages and sending messages,https://www.cdnlogo.com/logos/t/14/twilio.svg,google-maps-and-twilio,Google Maps and Twilio
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,Typesense,Nodes to utilize the Typesense functionality.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Ftypesense.jpeg?alt=media&token=afcadce6-3d05-4a5e-991d-874429af7466,google-maps-and-typesense,Google Maps and Typesense
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,Upstash,Nodes for interacting with your Upstash Redis database using `@upstash/redis` npm,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fupstash.png?alt=media&token=aa018185-ce74-41f2-bfca-0df717bc4f36,google-maps-and-upstash,Google Maps and Upstash
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,WhatsApp,Nodes for interacting with WhatsApp apps and services by Meta.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fwhatsapp.svg?alt=media&token=71bca0e2-58be-4137-b3bf-a0823bc9fc94&_gl=1*4pefuh*_ga*MjE0NTgwMzQ2OC4xNjk3MDA4NzI2*_ga_CW55HF8NVT*MTY5NzUzNDA1MS4zLjEuMTY5NzUzNDEzNC40Ni4wLjA,google-maps-and-whatsapp,Google Maps and WhatsApp
Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,YouTube,Nodes for performing actions using YouTube content,https://storage.googleapis.com/buildship-app-us-central1/icons/youtube.svg,google-maps-and-youtube,Google Maps and YouTube
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,AWS S3 Storage,Nodes for managing your AWS S3 Bucket storage.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faws.png?alt=media&token=12d3768f-61df-47f5-adc2-00ada6d0c0aa,google-sheets-and-aws-s3-storage,Google Sheets and AWS S3 Storage
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Airtable,Nodes for interacting with your Airtable Databases.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fairtable.png?alt=media&token=cce6ddbf-893e-44c2-b46e-18adc7e1d317,google-sheets-and-airtable,Google Sheets and Airtable
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Algolia,Nodes for performing the search functionality using Algolia search.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Falgolia.jpeg?alt=media&token=c477c670-458c-4239-8c0a-a34322d07724&_gl=1*4cd8bj*_ga*MjAxOTYxMjk5OS4xNjk0NTIzMjQ2*_ga_CW55HF8NVT*MTY5NTkzMDU1OS4yMS4xLjE2OTU5MzA1NzguNDEuMC4w,google-sheets-and-algolia,Google Sheets and Algolia
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Anthropic,Nodes for interacting with and using Anthropic's Claude AI Models.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fanthropic.png?alt=media&token=ec0eb8dc-f0d4-4f97-a144-023f1aa8118e,google-sheets-and-anthropic,Google Sheets and Anthropic
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,google-sheets-and-audio,Google Sheets and Audio
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Bing,Microsoft Bing Nodes for world-wide-web search.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmicrosoft-bing.svg?alt=media&token=f41fa062-8aef-46bb-8b48-63a457dbbdb5,google-sheets-and-bing,Google Sheets and Bing
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,BuildShip Database,Nodes for interacting with BuildShip's Database,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FIcon.png?alt=media&token=878ed11b-1cf2-45d8-9951-7e95a16d26af&_gl=1*1ld9l67*_ga*NzgyMDk5NjMxLjE2OTY4NzE3ODU.*_ga_CW55HF8NVT*MTY5NjkyMzc5OC4yLjEuMTY5NjkyMzgzMy4yNS4wLjA.,google-sheets-and-buildship-database,Google Sheets and BuildShip Database
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,BuildShip File Storage,Nodes for storing your files in the built-in BuildShip Storage,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FIcon.png?alt=media&token=878ed11b-1cf2-45d8-9951-7e95a16d26af&_gl=1*1ld9l67*_ga*NzgyMDk5NjMxLjE2OTY4NzE3ODU.*_ga_CW55HF8NVT*MTY5NjkyMzc5OC4yLjEuMTY5NjkyMzgzMy4yNS4wLjA.,google-sheets-and-buildship-file-storage,Google Sheets and BuildShip File Storage
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,BuildShip Workflows,Nodes to interact with other BuildShip Workflows,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fbuildship.png?alt=media&token=c5248170-8cb1-4a66-af37-436c7a2aa6b8,google-sheets-and-buildship-workflows,Google Sheets and BuildShip Workflows
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Cloud Storage,Manages files in google cloud storage,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgooglecloud.svg?alt=media&token=743cb460-558f-4b77-a536-9379c738b252,google-sheets-and-cloud-storage,Google Sheets and Cloud Storage
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Cohere,Leverage LLM models via Cohere API,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fcohere.png?alt=media&token=7ef2898a-8604-457d-87b5-84e1d35c507f,google-sheets-and-cohere,Google Sheets and Cohere
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,DEV,Nodes for manipulating and publishing blog content to dev.to.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fdev-rainbow.png?alt=media&token=9ee9c43d-def4-4655-b3ca-a119a1a5f75b,google-sheets-and-dev,Google Sheets and DEV
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Discord,Nodes for integrating Discord into your workflow.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fdiscord-clyde.svg?alt=media&token=32d763e2-82f8-4461-9262-e1704703c1ac,google-sheets-and-discord,Google Sheets and Discord
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Document AI,Document processing with Document AI,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgooglecloud.svg?alt=media&token=743cb460-558f-4b77-a536-9379c738b252&_gl=1*ugfgvc*_ga*NzgyMDk5NjMxLjE2OTY4NzE3ODU.*_ga_CW55HF8NVT*MTY5NjkzNjk2OC40LjEuMTY5NjkzNjk5OC4zMC4wLjA.,google-sheets-and-document-ai,Google Sheets and Document AI
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,ElevenLabs,Nodes for utilizing ElevenLabs Text to Speech capabilities in your workflow,https://storage.googleapis.com/buildship-app-us-central1/icons/elevenlabs.jpeg,google-sheets-and-elevenlabs,Google Sheets and ElevenLabs
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,FFmpeg,Nodes for working with FFmpeg for video and audio processing.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fffmpeg.png?alt=media&token=90429b71-6281-42a9-b566-e6fde04af3a1,google-sheets-and-ffmpeg,Google Sheets and FFmpeg
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Fal AI,Nodes to leverage Fal's ready-to-use AI model APIs.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FfalAI.png?alt=media&token=69feee89-20af-4635-a298-b6c4d24610ab,google-sheets-and-fal-ai,Google Sheets and Fal AI
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Firebase,Nodes for working with Firebase services and authentication,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Ffirebase.png?alt=media&token=b6adf7f8-e93e-40d9-bba6-4d8e93531890,google-sheets-and-firebase,Google Sheets and Firebase
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Firestore,Nodes for working with Firebase Firestore database,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Ffirebase.png?alt=media&token=b6adf7f8-e93e-40d9-bba6-4d8e93531890,google-sheets-and-firestore,Google Sheets and Firestore
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,FlutterFlow,Nodes for performing actions in your FlutterFlow frontend application.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fflutterflow.png?alt=media&token=c2c9b269-5ff2-45fe-a117-1366b63b4a90,google-sheets-and-flutterflow,Google Sheets and FlutterFlow
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Gemini,Google's Gemini AI Nodes and Models.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgemini.svg?alt=media&token=b81e9afb-b4a9-4136-a2ce-bca08c2a97e8,google-sheets-and-gemini,Google Sheets and Gemini
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,GitHub,Nodes for interacting with Github repositories and other services,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgithub.svg?alt=media&token=558bb0cf-8cc2-48fc-929f-4ca524be8324,google-sheets-and-github,Google Sheets and GitHub
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Gmail,OAuth Nodes for utilizing the Gmail API to retrieve and perform operations based on your Gmail Account.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgmail.png?alt=media&token=c5b2a722-cf18-4a27-b216-1d89cd0307b8,google-sheets-and-gmail,Google Sheets and Gmail
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Google Calendar,OAuth Nodes for utilizing the Google Calendar API to retrieve and perform operations based on your Google Calendars.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle-cal.png?alt=media&token=c8f58512-3518-42e8-afd7-f3cb461e230d,google-sheets-and-google-calendar,Google Sheets and Google Calendar
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Google Cloud,Nodes for interacting with the Google Cloud Platform,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgooglecloud.svg?alt=media&token=743cb460-558f-4b77-a536-9379c738b252,google-sheets-and-google-cloud,Google Sheets and Google Cloud
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Google Cloud Storage,Nodes for storing your files on your own Google Cloud Storage Bucket,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgooglecloud.svg?alt=media&token=743cb460-558f-4b77-a536-9379c738b252&_gl=1*ugfgvc*_ga*NzgyMDk5NjMxLjE2OTY4NzE3ODU.*_ga_CW55HF8NVT*MTY5NjkzNjk2OC40LjEuMTY5NjkzNjk5OC4zMC4wLjA.,google-sheets-and-google-cloud-storage,Google Sheets and Google Cloud Storage
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Google Docs,OAuth Nodes for utilizing the Google Docs API to perform operations on your Google Docs File.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgdocs.png?alt=media&token=da2a757f-8788-452f-a32b-cfcf8d8eb2cc,google-sheets-and-google-docs,Google Sheets and Google Docs
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,google-sheets-and-google-maps,Google Sheets and Google Maps
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Google Translate,Nodes for utilizing the Google Translate API to perform language based translations.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogle_Translate_logo.png?alt=media&token=05480a6a-96eb-4185-b662-716e67e2b946,google-sheets-and-google-translate,Google Sheets and Google Translate
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Groq,Nodes for leveraging Groq's super-fast LPU Inference Engine.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgroq.png?alt=media&token=7f60edf7-f402-4762-8334-00cb2981cef0,google-sheets-and-groq,Google Sheets and Groq
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Hugging Face,Nodes with Hugging Face's popular models.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FhuggingFace.png?alt=media&token=9abb241c-6522-4fdb-982f-365002ca53fe,google-sheets-and-hugging-face,Google Sheets and Hugging Face
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,JSON,JSON validation and transformation,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fjson.png?alt=media&token=fd232317-1d4a-4ec8-8785-7543d37bfd85,google-sheets-and-json,Google Sheets and JSON
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Lemon Squeezy,Connecting with your Lemon Squeezy accounts and webhooks.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Flemon%20squeezy.png?alt=media&token=0024ee8f-619e-4d40-96cd-cbe8849a65d9,google-sheets-and-lemon-squeezy,Google Sheets and Lemon Squeezy
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Linear,Nodes for performing operations on Linear,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Flinear-logos-id-IUp6ZRH.png?alt=media&token=26b546ed-7685-46bb-b0de-c0543b31be28,google-sheets-and-linear,Google Sheets and Linear
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,MailChimp,Nodes to Mailchimp's features into BuildShip workflows.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmailchimp.jpg?alt=media&token=94f5cae3-1a9c-4088-85f8-3e2ec63aeb43,google-sheets-and-mailchimp,Google Sheets and MailChimp
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Medium,Nodes for publishing blog content to Medium.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmedium.png?alt=media&token=cfd1756d-b3a0-4df6-9dbd-0cae887fba11,google-sheets-and-medium,Google Sheets and Medium
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Meilisearch,Nodes to utilize the Meilisearch functionality.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmeilisearch.png?alt=media&token=299090c4-05eb-4375-8b2e-44165be25691,google-sheets-and-meilisearch,Google Sheets and Meilisearch
Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,Meta,Nodes for interacting with Meta apps and services,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmeta.svg?alt=media&token=278f2be8-2e5b-4b87-b8a6-def5bbb70595&_gl=1*13frdap*_ga*MjE0NTgwMzQ2OC4xNjk3MDA4NzI2*_ga_CW55HF8NVT*MTY5NzE4MjQ2Ni4xLjEuMTY5NzE4MjgyNy40MS4wLjA.,google-sheets-and-meta,Google Sheets and Meta
